PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['economía'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['economía'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['salud'],May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['vivienda'],May,2
Partido Renovación Nacional,otros,May,2
Partido Renovación Nacional,['seguridad'],May,2
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,"['salud', 'seguridad', 'economía']",April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,['seguridad'],April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,otros,April,1
Partido Renovación Nacional,['seguridad'],March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,March,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['crímenes'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['seguridad'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,['elecciones'],January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Renovación Nacional,otros,January,1
Partido Comunista de Chile,otros,June,2
Partido Comunista de Chile,['seguridad'],June,2
Partido Comunista de Chile,['salud'],June,2
Partido Comunista de Chile,['salud'],June,2
Partido Comunista de Chile,['salud'],June,2
Partido Comunista de Chile,['salud'],June,2
Partido Comunista de Chile,['salud'],June,2
Partido Comunista de Chile,otros,June,2
Partido Comunista de Chile,['seguridad'],June,2
Partido Comunista de Chile,otros,June,2
Partido Comunista de Chile,otros,June,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,['educación'],May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,"['economía', 'inflación']",May,2
Partido Comunista de Chile,['educación'],May,2
Partido Comunista de Chile,['seguridad'],May,2
Partido Comunista de Chile,['salud'],May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,otros,May,2
Partido Comunista de Chile,['vivienda'],May,2
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,['elecciones'],April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,"['educación', 'seguridad']",April,1
Partido Comunista de Chile,['transporte'],April,1
Partido Comunista de Chile,"['vivienda', 'salud', 'educación', 'seguridad']",April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,['pensión'],April,1
Partido Comunista de Chile,['seguridad'],April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,"['vivienda', 'salud', 'educación', 'seguridad']",April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,April,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,['seguridad'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,"['seguridad', 'crímenes']",March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,"['salud', 'seguridad']",March,1
Partido Comunista de Chile,['salud'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,"['vivienda', 'pensión', 'salud', 'educación']",March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,['vivienda'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,['salud'],March,1
Partido Comunista de Chile,['salud'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,['pensión'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,['vivienda'],March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,"['salud', 'educación', 'seguridad']",March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,March,1
Partido Comunista de Chile,otros,February,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,"['pensión', 'seguridad']",January,1
Partido Comunista de Chile,"['salud', 'educación']",January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['pensión'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,"['salud', 'educación']",January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,"['salud', 'educación', 'seguridad']",January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['educación'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,"['salud', 'educación']",January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['salud'],January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['educación'],January,1
Partido Comunista de Chile,"['salud', 'educación']",January,1
Partido Comunista de Chile,otros,January,1
Partido Comunista de Chile,['educación'],January,1
Partido Comunista de Chile,"['salud', 'educación']",January,1
